age;job;marital;education;default;balance;housing;loan;poutcome;y
35;technician;single;secondary;no;399;yes;no;failure;yes
36;admin.;divorced;secondary;no;1089;yes;no;other;no
28;technician;married;secondary;no;-302;yes;no;failure;no
46;entrepreneur;single;tertiary;no;1410;yes;no;failure;no
39;blue-collar;married;primary;no;481;no;no;other;no
48;blue-collar;married;secondary;no;709;yes;no;other;no
39;management;married;tertiary;no;942;yes;no;other;no
37;blue-collar;married;primary;no;37;yes;no;other;no
57;retired;married;primary;no;13;yes;no;failure;no
39;blue-collar;married;primary;no;800;yes;no;failure;no
29;student;single;secondary;no;154;yes;no;failure;no
38;technician;single;tertiary;no;876;yes;no;failure;no
31;admin.;single;tertiary;no;253;yes;no;failure;no
41;admin.;single;secondary;no;334;yes;no;other;no
36;blue-collar;married;secondary;no;1088;yes;no;failure;no
33;services;married;secondary;no;1078;yes;no;other;no
42;services;married;secondary;no;-141;yes;yes;failure;no
43;blue-collar;married;secondary;no;3;yes;no;failure;no
57;retired;divorced;secondary;no;-663;yes;no;failure;no
27;blue-collar;single;secondary;no;2;no;no;other;no
33;blue-collar;married;secondary;no;20;yes;yes;failure;no
40;management;single;tertiary;no;406;yes;no;failure;no
55;retired;married;secondary;no;918;yes;no;failure;no
36;blue-collar;married;primary;no;319;yes;no;failure;yes
32;blue-collar;married;secondary;no;944;no;no;other;no
33;admin.;married;secondary;no;17;yes;no;failure;no
40;blue-collar;single;secondary;no;82;yes;no;failure;no
46;blue-collar;married;primary;no;512;no;no;failure;no
34;admin.;married;primary;no;412;yes;no;failure;no
51;services;single;secondary;no;516;yes;no;failure;no
30;technician;single;secondary;no;115;no;no;failure;no
32;services;single;secondary;no;481;yes;no;failure;no
38;technician;single;secondary;no;864;yes;no;failure;no
28;blue-collar;single;primary;no;431;yes;no;failure;no
38;technician;single;secondary;no;61;yes;no;failure;no
33;management;divorced;tertiary;no;312;yes;yes;failure;no
31;blue-collar;single;secondary;no;397;yes;no;failure;no
42;unemployed;married;primary;yes;-581;yes;no;failure;no
27;management;single;tertiary;no;321;yes;no;other;no
32;services;married;secondary;no;413;yes;no;failure;no
49;blue-collar;single;secondary;no;725;yes;no;other;no
37;services;married;secondary;no;393;yes;yes;failure;no
37;blue-collar;divorced;secondary;no;719;yes;no;failure;no
28;blue-collar;single;secondary;yes;-2;yes;yes;failure;no
50;management;married;tertiary;no;2809;yes;no;failure;no
36;technician;single;secondary;no;2151;yes;no;failure;no
51;blue-collar;married;primary;no;40;yes;no;failure;no
50;management;divorced;tertiary;no;100;yes;yes;failure;no
23;services;married;secondary;no;14;yes;yes;failure;no
39;blue-collar;married;secondary;no;1419;yes;no;other;no
33;blue-collar;married;secondary;no;1905;yes;no;success;no
39;technician;divorced;secondary;no;807;yes;yes;failure;no
35;blue-collar;married;secondary;no;1831;yes;no;failure;no
39;technician;single;secondary;no;0;yes;no;other;no
55;management;divorced;tertiary;no;2171;yes;yes;success;no
35;blue-collar;married;secondary;no;233;yes;no;failure;no
37;services;married;secondary;no;655;no;no;other;no
31;self-employed;married;secondary;no;131;yes;no;failure;no
55;blue-collar;married;primary;no;-636;yes;no;failure;no
33;technician;married;secondary;no;221;yes;no;failure;yes
33;management;divorced;tertiary;no;219;yes;no;failure;no
30;blue-collar;married;secondary;no;975;yes;no;failure;no
42;blue-collar;married;secondary;no;2157;yes;no;failure;no
50;blue-collar;married;primary;no;0;yes;no;failure;no
44;unemployed;divorced;secondary;no;2108;yes;no;other;no
38;services;single;primary;no;3715;yes;no;failure;no
32;blue-collar;married;primary;no;50;yes;no;failure;no
28;admin.;divorced;secondary;no;451;yes;no;success;yes
32;technician;married;secondary;no;-684;yes;no;other;no
41;technician;single;primary;no;340;yes;no;failure;no
36;blue-collar;married;primary;no;828;no;no;failure;yes
45;entrepreneur;married;primary;no;58;yes;no;failure;no
24;student;single;secondary;no;493;yes;no;other;no
32;blue-collar;single;secondary;no;2137;no;no;failure;no
50;blue-collar;married;primary;no;953;yes;no;failure;no
32;technician;married;tertiary;no;1503;yes;yes;failure;no
43;management;divorced;tertiary;no;497;no;no;failure;no
33;management;married;secondary;no;350;yes;no;failure;no
34;blue-collar;single;secondary;no;2764;yes;no;failure;no
50;admin.;married;primary;no;246;yes;no;failure;no
39;blue-collar;married;primary;no;3419;yes;no;failure;no
27;blue-collar;divorced;secondary;no;0;yes;no;failure;no
42;blue-collar;single;secondary;no;1080;yes;yes;failure;yes
39;management;married;tertiary;no;141;yes;no;other;no
27;student;single;secondary;no;268;yes;no;failure;no
38;admin.;single;secondary;no;18;no;no;failure;no
35;blue-collar;married;secondary;no;247;yes;yes;failure;no
35;admin.;married;secondary;no;34;yes;no;failure;no
52;blue-collar;married;secondary;no;33;no;yes;success;no
36;services;married;primary;no;413;yes;no;failure;no
42;entrepreneur;married;primary;no;759;yes;no;failure;no
37;management;married;tertiary;no;596;yes;no;failure;no
29;management;single;tertiary;no;0;yes;no;failure;no
28;technician;single;secondary;no;584;yes;no;failure;no
32;blue-collar;married;secondary;no;1779;yes;no;failure;no
35;blue-collar;married;secondary;no;577;no;no;failure;no
50;management;married;secondary;no;42;yes;no;other;no
41;blue-collar;married;secondary;no;121;yes;no;other;no
40;blue-collar;divorced;primary;no;54;yes;no;other;no
40;blue-collar;married;secondary;no;1023;yes;no;other;no
36;blue-collar;married;primary;no;1993;yes;yes;other;no
31;admin.;single;secondary;no;387;yes;no;failure;no
39;admin.;married;secondary;no;145;yes;yes;other;no
32;unemployed;married;primary;no;309;yes;no;failure;no
44;blue-collar;married;primary;no;186;yes;no;failure;no
32;management;single;secondary;no;-119;yes;no;other;no
44;blue-collar;married;secondary;no;1311;yes;no;failure;no
35;blue-collar;married;primary;no;455;yes;no;failure;no
31;management;married;tertiary;no;623;yes;no;failure;no
37;management;married;tertiary;no;1852;no;no;failure;no
44;blue-collar;divorced;primary;no;25;yes;no;failure;no
40;self-employed;married;primary;no;2077;yes;no;other;no
48;blue-collar;married;secondary;no;-85;yes;no;other;no
43;blue-collar;married;secondary;no;171;yes;no;failure;no
25;technician;single;tertiary;no;1954;yes;yes;failure;no
34;management;single;tertiary;no;76;yes;no;failure;yes
47;management;divorced;tertiary;no;-49;yes;no;failure;no
36;blue-collar;divorced;secondary;no;52;yes;no;failure;no
50;blue-collar;married;primary;no;216;yes;no;failure;no
51;blue-collar;married;primary;no;3185;yes;no;failure;no
28;housemaid;married;secondary;yes;65;yes;yes;failure;no
47;blue-collar;married;primary;no;-287;yes;no;failure;no
32;services;married;secondary;no;28;yes;no;failure;no
37;management;single;tertiary;no;1339;yes;no;other;no
36;technician;married;secondary;no;55;yes;no;failure;no
45;blue-collar;married;secondary;no;192;yes;no;other;no
31;blue-collar;married;primary;no;1127;yes;no;failure;no
35;services;single;secondary;no;143;yes;yes;other;no
59;management;married;secondary;no;771;no;no;failure;no
36;management;married;tertiary;no;481;yes;no;failure;no
32;management;single;secondary;no;416;yes;no;failure;no
38;blue-collar;single;secondary;no;3344;yes;no;failure;no
40;services;married;secondary;no;-378;yes;yes;failure;no
37;blue-collar;married;secondary;no;0;yes;no;failure;no
30;services;divorced;secondary;no;341;yes;no;success;no
41;admin.;married;secondary;no;158;yes;no;failure;no
44;blue-collar;divorced;secondary;no;338;yes;no;failure;no
33;services;married;secondary;no;162;yes;no;failure;no
30;admin.;married;secondary;no;396;yes;no;failure;yes
32;services;married;secondary;no;1670;no;no;failure;no
37;housemaid;divorced;secondary;no;1040;yes;no;failure;no
47;blue-collar;married;primary;no;-169;no;yes;failure;no
43;self-employed;divorced;secondary;no;484;yes;no;failure;no
34;blue-collar;married;secondary;no;0;yes;no;success;no
59;blue-collar;married;primary;no;-91;yes;no;failure;no
56;management;divorced;primary;no;26;yes;no;other;no
37;blue-collar;married;secondary;no;513;yes;no;failure;no
32;management;divorced;tertiary;no;1804;yes;no;failure;no
37;management;single;tertiary;no;0;yes;no;failure;no
37;blue-collar;married;secondary;no;198;yes;no;failure;no
30;blue-collar;married;primary;no;236;yes;no;failure;no
40;services;divorced;secondary;no;282;yes;no;failure;no
31;blue-collar;married;secondary;no;1078;yes;no;other;no
44;management;single;secondary;no;-228;yes;yes;failure;no
27;entrepreneur;married;tertiary;no;79;yes;yes;failure;no
36;management;single;secondary;no;1331;yes;no;other;no
51;unemployed;married;secondary;no;-13;yes;no;failure;no
35;management;single;tertiary;no;1396;yes;no;failure;yes
38;services;married;secondary;no;780;yes;no;failure;no
35;technician;married;secondary;no;1546;yes;no;failure;no
51;blue-collar;divorced;primary;no;-19;yes;no;failure;yes
35;blue-collar;married;secondary;no;0;yes;yes;failure;no
35;blue-collar;married;secondary;no;328;yes;no;other;no
35;admin.;single;tertiary;no;153;yes;no;other;no
31;blue-collar;married;secondary;no;295;yes;yes;other;no
43;blue-collar;divorced;secondary;no;47;yes;yes;failure;no
36;management;single;tertiary;no;181;yes;no;failure;no
55;management;married;primary;no;1691;yes;no;failure;no
34;blue-collar;married;secondary;no;467;yes;no;failure;no
44;management;divorced;tertiary;no;388;yes;no;success;no
40;blue-collar;married;secondary;no;125;yes;no;failure;no
33;entrepreneur;single;tertiary;no;1481;yes;no;other;no
44;blue-collar;married;tertiary;no;1371;no;no;other;no
47;admin.;divorced;tertiary;no;846;yes;no;failure;no
37;services;single;tertiary;no;72;yes;no;failure;no
51;blue-collar;divorced;secondary;no;581;yes;no;other;no
37;blue-collar;married;secondary;no;426;yes;no;failure;no
31;blue-collar;single;secondary;no;2194;no;no;other;no
53;management;married;tertiary;no;-1112;yes;no;failure;no
33;blue-collar;married;primary;no;410;yes;no;failure;no
41;services;married;secondary;no;471;yes;no;success;yes
26;admin.;single;secondary;no;96;yes;no;other;no
38;management;married;tertiary;no;0;yes;no;failure;no
57;management;divorced;tertiary;no;408;yes;no;failure;no
47;admin.;married;secondary;no;642;yes;no;other;no
44;technician;single;secondary;no;33;yes;no;failure;no
37;blue-collar;married;secondary;no;-308;yes;no;failure;no
45;blue-collar;married;secondary;no;577;yes;no;failure;no
37;services;married;secondary;no;1328;yes;no;failure;no
42;blue-collar;married;secondary;no;-336;yes;no;failure;no
35;technician;married;secondary;no;712;yes;yes;failure;no
39;management;single;tertiary;no;93;yes;yes;failure;no
60;management;divorced;secondary;no;0;yes;no;failure;no
32;blue-collar;married;secondary;no;210;yes;no;other;no
50;technician;divorced;secondary;no;-54;yes;yes;failure;yes
49;services;married;secondary;no;2409;yes;no;failure;no
39;blue-collar;married;primary;no;640;yes;no;other;no
31;admin.;single;secondary;no;507;yes;no;other;no
57;blue-collar;married;secondary;no;25;yes;no;failure;no
46;management;married;tertiary;no;1103;yes;no;failure;no
42;management;divorced;tertiary;no;47;yes;no;failure;no
35;blue-collar;married;primary;no;445;yes;no;other;no
32;technician;single;secondary;no;271;yes;no;other;no
47;blue-collar;divorced;primary;no;409;yes;no;other;no
35;unemployed;single;secondary;no;9;yes;no;failure;no
42;management;married;tertiary;no;1162;yes;no;other;no
45;technician;divorced;secondary;no;809;yes;no;failure;no
51;services;married;secondary;no;107;yes;no;failure;no
34;blue-collar;single;secondary;no;39;no;no;failure;no
51;blue-collar;married;primary;no;1203;yes;yes;failure;no
40;blue-collar;married;primary;no;104;yes;no;failure;no
37;admin.;married;secondary;no;68;yes;yes;failure;no
36;blue-collar;married;primary;no;38;yes;yes;other;no
42;blue-collar;married;primary;no;21;yes;no;other;no
52;management;married;tertiary;no;0;yes;no;other;no
55;retired;married;secondary;no;1279;yes;no;other;no
39;blue-collar;married;secondary;no;0;yes;no;failure;no
42;services;married;secondary;no;108;yes;yes;failure;no
32;blue-collar;married;secondary;no;335;yes;no;failure;no
35;blue-collar;married;primary;no;298;yes;no;failure;no
33;technician;married;secondary;no;668;yes;yes;other;no
40;blue-collar;married;primary;no;830;yes;no;failure;yes
55;technician;married;tertiary;no;639;yes;no;other;no
31;services;single;secondary;no;1510;yes;no;failure;no
38;unemployed;single;secondary;no;1354;yes;no;failure;no
29;blue-collar;single;primary;no;1768;yes;no;other;no
35;technician;married;secondary;no;-255;yes;no;failure;no
32;blue-collar;married;secondary;no;-446;no;no;failure;no
42;services;divorced;secondary;no;83;no;no;failure;no
35;services;divorced;secondary;no;78;yes;no;failure;no
47;services;single;secondary;no;897;yes;no;failure;no
28;blue-collar;single;secondary;no;5;yes;no;failure;no
26;services;single;tertiary;no;130;yes;no;failure;no
32;blue-collar;married;secondary;no;822;yes;no;failure;no
33;management;married;secondary;no;-224;yes;no;other;no
30;blue-collar;single;secondary;no;348;yes;no;other;no
28;admin.;single;secondary;no;20;yes;no;other;no
47;admin.;married;secondary;no;120;yes;no;failure;no
46;blue-collar;married;secondary;no;2836;yes;no;other;no
45;blue-collar;single;secondary;yes;0;yes;no;other;no
39;management;married;tertiary;no;0;yes;no;failure;no
44;services;divorced;secondary;no;206;yes;no;failure;no
44;services;divorced;secondary;no;130;yes;no;failure;no
36;admin.;divorced;secondary;no;437;yes;no;success;yes
33;management;single;secondary;no;1615;yes;no;failure;no
49;technician;married;secondary;no;-205;yes;yes;failure;no
34;blue-collar;married;secondary;no;529;yes;no;failure;no
55;self-employed;married;secondary;no;203;yes;no;other;no
33;admin.;single;secondary;no;223;yes;yes;failure;no
27;blue-collar;married;secondary;no;1028;yes;yes;failure;no
26;blue-collar;single;primary;no;619;yes;yes;failure;no
33;services;single;secondary;no;100;yes;no;other;no
28;blue-collar;single;primary;no;54;yes;no;other;yes
37;services;divorced;secondary;no;241;yes;no;failure;no
31;services;married;secondary;no;179;yes;no;failure;no
39;technician;married;secondary;no;133;yes;no;other;no
52;management;married;secondary;no;2216;yes;yes;failure;no
32;admin.;single;secondary;no;-133;yes;no;failure;no
35;blue-collar;divorced;secondary;no;-566;yes;no;failure;no
39;blue-collar;married;secondary;no;49;yes;no;failure;no
31;admin.;single;secondary;no;1270;yes;no;other;no
29;admin.;single;secondary;no;25;yes;no;failure;no
31;blue-collar;married;secondary;no;125;yes;no;failure;no
31;blue-collar;single;tertiary;no;328;yes;no;failure;no
31;blue-collar;married;primary;no;554;yes;no;failure;no
44;blue-collar;married;secondary;no;500;yes;no;failure;no
32;blue-collar;married;secondary;no;1914;yes;no;failure;no
46;technician;married;tertiary;no;217;yes;no;other;no
46;management;divorced;tertiary;no;225;yes;no;other;no
38;admin.;married;secondary;no;66;yes;no;failure;no
38;technician;single;tertiary;no;744;yes;no;other;no
36;self-employed;married;tertiary;no;307;yes;no;other;no
36;admin.;divorced;secondary;no;869;yes;no;failure;no
43;blue-collar;married;secondary;no;117;yes;no;failure;no
56;blue-collar;married;primary;no;828;yes;no;failure;no
49;management;married;tertiary;no;85;yes;no;other;yes
26;admin.;single;secondary;no;66;yes;no;failure;no
44;admin.;single;secondary;no;275;yes;no;failure;no
37;technician;married;secondary;no;720;yes;no;failure;no
40;unemployed;married;secondary;no;270;yes;no;failure;no
40;technician;married;tertiary;no;253;yes;no;other;no
43;management;married;primary;no;62;yes;no;failure;no
35;admin.;married;secondary;no;3863;yes;no;failure;no
35;management;single;tertiary;no;-146;yes;no;failure;no
28;blue-collar;married;secondary;no;373;yes;no;failure;no
