age;job;marital;education;default;balance;housing;loan;poutcome;y
49;management;married;tertiary;no;223;no;no;unknown;no
35;management;single;tertiary;no;556;no;no;unknown;no
43;technician;divorced;tertiary;no;0;no;no;unknown;no
44;management;married;tertiary;no;278;no;no;unknown;no
35;technician;married;secondary;no;353;no;no;unknown;no
31;technician;single;tertiary;no;162;no;no;unknown;no
33;technician;married;secondary;no;95;no;no;unknown;no
48;management;single;tertiary;no;81;no;no;unknown;no
30;technician;single;secondary;no;3;no;no;unknown;no
43;management;single;tertiary;no;1077;no;yes;unknown;no
59;retired;married;primary;no;1425;yes;no;unknown;no
51;admin.;married;tertiary;no;26;yes;no;unknown;no
36;management;married;tertiary;no;918;no;no;unknown;no
49;management;single;tertiary;no;588;no;no;unknown;no
59;retired;married;primary;no;4450;no;no;unknown;no
42;technician;married;secondary;no;3501;no;no;unknown;no
47;blue-collar;married;primary;no;3440;no;no;unknown;no
32;technician;single;secondary;no;35;no;no;unknown;no
36;technician;married;tertiary;yes;63;no;no;unknown;no
60;retired;married;tertiary;no;872;no;no;unknown;no
55;retired;married;secondary;no;159;no;no;unknown;no
45;blue-collar;married;primary;no;1291;yes;no;unknown;no
34;management;single;tertiary;no;-64;yes;yes;unknown;no
32;technician;married;secondary;no;1011;no;no;unknown;no
35;technician;married;secondary;no;433;no;no;unknown;no
30;technician;single;secondary;no;1286;no;no;unknown;no
31;technician;single;secondary;no;3588;no;no;unknown;no
30;management;single;tertiary;no;0;no;no;unknown;no
35;management;married;tertiary;no;1684;yes;no;unknown;no
49;blue-collar;married;primary;no;592;no;no;unknown;no
35;technician;single;secondary;yes;-30;no;no;unknown;no
32;technician;married;secondary;no;-213;yes;no;unknown;no
58;management;married;tertiary;no;0;no;no;unknown;no
30;management;married;tertiary;no;1239;no;no;unknown;no
38;technician;married;secondary;no;0;no;no;unknown;no
35;technician;single;tertiary;no;576;no;no;unknown;no
60;management;married;tertiary;no;3029;no;no;unknown;no
36;technician;married;secondary;no;4542;yes;no;unknown;no
56;blue-collar;married;primary;no;313;no;no;unknown;no
46;technician;married;secondary;no;292;no;yes;unknown;no
43;management;single;tertiary;no;946;no;no;unknown;no
41;technician;divorced;secondary;no;195;no;no;unknown;no
31;technician;married;secondary;no;367;no;no;unknown;no
48;blue-collar;married;primary;no;266;no;no;unknown;no
60;technician;divorced;secondary;no;-50;no;no;unknown;no
36;technician;single;secondary;no;34;no;yes;unknown;no
34;management;single;tertiary;no;603;no;no;unknown;no
58;retired;married;tertiary;no;1326;no;no;unknown;no
45;technician;married;tertiary;no;265;no;no;unknown;no
39;management;married;tertiary;no;-17;yes;yes;unknown;yes
55;technician;married;secondary;no;55;no;yes;unknown;no
32;technician;married;secondary;no;963;no;no;unknown;no
41;management;single;tertiary;no;4522;no;no;unknown;no
32;technician;married;secondary;no;235;yes;no;unknown;no
32;technician;single;secondary;no;792;no;no;unknown;no
31;management;single;tertiary;no;58;no;no;unknown;no
33;management;single;tertiary;no;2059;no;no;unknown;no
36;technician;married;secondary;no;216;no;no;unknown;no
35;technician;single;secondary;no;634;yes;no;unknown;no
38;self-employed;married;tertiary;no;1029;no;no;unknown;no
36;technician;married;secondary;no;432;yes;no;unknown;no
47;blue-collar;married;primary;no;961;no;no;unknown;no
31;technician;married;tertiary;no;0;no;no;unknown;no
49;services;married;secondary;no;413;yes;yes;unknown;no
59;technician;divorced;secondary;no;0;no;no;unknown;no
37;management;married;tertiary;no;4293;yes;no;unknown;no
42;technician;married;secondary;no;0;no;no;unknown;no
46;blue-collar;married;secondary;no;1673;yes;no;unknown;no
35;technician;married;tertiary;no;358;no;no;unknown;no
41;technician;single;tertiary;no;1026;no;no;unknown;no
35;technician;divorced;secondary;no;56;no;no;unknown;no
34;management;single;tertiary;no;-281;no;no;unknown;no
38;technician;divorced;tertiary;no;82;no;no;unknown;no
33;technician;married;secondary;no;79;no;no;unknown;no
36;technician;single;secondary;no;0;no;no;unknown;no
33;technician;married;secondary;no;58;yes;no;unknown;no
31;management;single;tertiary;no;350;no;no;unknown;no
45;self-employed;married;primary;no;373;no;no;unknown;no
32;management;married;tertiary;no;134;no;yes;unknown;no
34;management;married;tertiary;no;0;no;no;unknown;no
33;services;married;secondary;no;28;no;no;unknown;no
47;admin.;married;secondary;no;996;no;no;unknown;no
37;technician;married;tertiary;no;1561;no;no;unknown;no
35;technician;divorced;secondary;no;515;yes;yes;unknown;no
37;management;single;secondary;no;45;no;no;unknown;no
60;retired;married;tertiary;no;614;no;no;unknown;no
38;technician;married;secondary;no;300;no;no;unknown;no
38;technician;single;secondary;no;332;yes;no;unknown;no
30;technician;married;secondary;no;32;no;no;unknown;no
47;technician;divorced;tertiary;no;8;no;no;unknown;no
40;management;married;tertiary;no;194;no;yes;unknown;no
47;blue-collar;married;primary;no;193;yes;no;unknown;no
53;admin.;married;secondary;no;578;no;no;unknown;no
48;blue-collar;married;secondary;no;647;no;no;unknown;no
46;management;married;tertiary;no;1008;no;no;unknown;no
36;technician;single;secondary;no;0;no;no;unknown;no
33;management;married;tertiary;no;452;yes;no;unknown;no
56;management;married;tertiary;no;2925;no;no;unknown;no
32;management;married;tertiary;no;0;no;no;unknown;no
35;technician;single;secondary;no;3490;yes;no;unknown;yes
32;technician;single;secondary;yes;-1;no;no;unknown;no
45;management;married;tertiary;no;1186;no;no;unknown;no
45;technician;divorced;secondary;no;54;no;no;unknown;no
37;technician;single;tertiary;no;160;no;no;unknown;no
51;blue-collar;married;primary;no;462;yes;no;unknown;no
35;technician;married;tertiary;no;393;no;no;unknown;no
47;self-employed;married;secondary;no;0;no;no;unknown;no
32;management;single;tertiary;no;0;no;no;unknown;no
35;management;single;tertiary;no;0;no;no;unknown;no
31;management;single;tertiary;no;471;no;no;unknown;no
46;management;single;tertiary;no;134;no;no;unknown;no
49;management;married;tertiary;no;0;no;no;unknown;no
45;technician;married;secondary;no;865;no;no;unknown;no
33;technician;married;secondary;yes;-708;no;no;unknown;no
51;admin.;married;secondary;no;255;no;no;unknown;no
59;retired;married;secondary;no;374;no;no;unknown;no
48;management;divorced;tertiary;no;700;yes;no;unknown;no
57;admin.;married;secondary;no;1218;no;no;unknown;no
33;technician;married;tertiary;no;599;yes;no;unknown;no
39;housemaid;divorced;primary;no;239;no;no;unknown;no
39;management;single;tertiary;no;109;no;no;unknown;no
42;technician;divorced;secondary;no;112;no;no;unknown;no
37;management;married;tertiary;no;5;no;no;unknown;no
30;management;single;tertiary;no;0;no;no;unknown;no
46;blue-collar;married;secondary;no;877;no;no;unknown;no
33;technician;married;secondary;no;8;no;no;unknown;no
49;management;single;secondary;no;0;no;no;unknown;no
36;self-employed;married;primary;no;0;no;no;unknown;no
31;services;single;secondary;no;2070;no;no;unknown;no
34;management;married;tertiary;no;53;yes;yes;unknown;no
35;technician;married;secondary;no;-146;yes;no;unknown;no
56;management;married;tertiary;no;67;no;yes;unknown;no
32;technician;single;secondary;no;284;no;no;unknown;no
33;management;married;tertiary;no;310;no;no;unknown;no
48;blue-collar;married;secondary;no;134;no;no;unknown;no
34;admin.;married;secondary;no;96;no;no;unknown;no
35;technician;single;tertiary;no;33;no;no;unknown;no
32;technician;married;secondary;no;444;no;no;unknown;no
58;services;married;secondary;no;74;no;no;unknown;no
31;technician;single;secondary;no;0;no;no;unknown;no
33;technician;single;tertiary;no;176;no;no;unknown;no
32;management;single;tertiary;no;0;no;no;unknown;no
31;technician;single;secondary;no;-2;no;no;unknown;no
59;self-employed;married;tertiary;no;1059;no;no;unknown;no
48;technician;married;tertiary;no;16;no;no;unknown;no
32;management;single;tertiary;no;769;no;no;unknown;yes
36;management;married;tertiary;no;4;yes;no;unknown;no
33;technician;married;secondary;no;118;yes;no;unknown;no
38;admin.;divorced;secondary;no;1314;no;no;unknown;no
54;technician;married;secondary;no;184;no;no;unknown;no
39;management;married;tertiary;no;0;no;no;unknown;no
48;technician;divorced;secondary;no;105;no;no;unknown;no
31;technician;single;secondary;no;0;no;no;unknown;no
34;technician;single;secondary;no;943;no;no;unknown;no
39;management;divorced;tertiary;no;115;no;no;unknown;no
31;technician;married;secondary;no;13;no;no;unknown;no
55;management;single;tertiary;no;430;no;no;unknown;no
50;management;divorced;tertiary;no;0;no;no;unknown;no
45;technician;married;secondary;no;88;no;no;unknown;no
35;management;married;tertiary;no;171;no;no;unknown;no
31;technician;married;secondary;no;251;no;yes;unknown;no
37;management;married;tertiary;no;-9;no;no;unknown;no
34;technician;married;secondary;yes;91;no;no;unknown;no
33;services;married;secondary;no;233;no;no;unknown;no
33;technician;married;tertiary;no;503;no;no;unknown;no
55;admin.;married;secondary;no;0;no;no;unknown;no
41;technician;married;secondary;no;0;no;no;unknown;no
33;technician;divorced;secondary;no;22;no;no;unknown;no
46;blue-collar;married;primary;no;123;no;no;unknown;no
60;retired;married;primary;no;219;no;no;unknown;no
47;management;divorced;tertiary;no;310;no;no;unknown;no
31;management;single;tertiary;no;96;no;no;unknown;no
41;management;single;tertiary;no;2408;no;no;unknown;no
46;blue-collar;married;secondary;no;1685;yes;no;unknown;no
31;management;married;tertiary;no;315;no;no;unknown;no
34;technician;divorced;secondary;no;7;yes;yes;unknown;no
45;blue-collar;married;primary;no;492;no;no;unknown;no
32;management;married;tertiary;no;500;no;yes;unknown;no
49;management;married;tertiary;no;146;no;no;unknown;no
39;management;single;secondary;no;36;no;no;unknown;no
47;services;married;secondary;no;518;no;no;unknown;no
59;technician;divorced;secondary;no;2595;yes;no;unknown;no
48;management;married;tertiary;no;494;no;no;unknown;no
33;management;married;tertiary;no;0;no;no;unknown;no
38;technician;single;secondary;no;173;no;no;unknown;no
33;management;single;tertiary;no;335;no;no;unknown;no
49;technician;married;secondary;no;10;no;no;unknown;no
31;technician;divorced;secondary;no;0;no;no;unknown;no
46;management;divorced;secondary;no;-852;no;yes;unknown;no
33;housemaid;married;secondary;no;230;no;yes;unknown;no
38;management;single;tertiary;no;0;no;no;unknown;no
59;technician;married;secondary;no;0;no;no;unknown;no
49;blue-collar;married;secondary;no;102;no;no;unknown;no
40;technician;married;secondary;no;56;no;no;unknown;no
32;technician;single;secondary;no;1179;no;no;unknown;no
34;management;single;secondary;no;194;no;no;unknown;no
54;blue-collar;married;primary;no;1059;no;no;unknown;no
45;blue-collar;married;primary;no;121;no;no;unknown;no
30;management;single;tertiary;no;3849;no;no;unknown;no
40;self-employed;single;tertiary;no;41;no;no;unknown;no
42;unemployed;divorced;tertiary;no;-166;no;no;unknown;no
33;management;single;tertiary;no;-359;no;no;unknown;no
43;admin.;married;secondary;no;257;no;no;unknown;no
39;technician;divorced;secondary;no;8;no;no;unknown;no
40;technician;divorced;secondary;no;0;no;no;unknown;no
52;technician;married;tertiary;no;214;no;no;unknown;no
55;blue-collar;married;primary;no;771;no;no;unknown;no
35;management;married;tertiary;no;511;no;no;unknown;no
54;technician;married;secondary;no;1670;no;no;unknown;no
45;blue-collar;married;primary;no;85;no;no;unknown;no
33;blue-collar;married;secondary;no;842;no;no;unknown;no
46;blue-collar;married;primary;no;201;no;no;unknown;no
31;technician;married;secondary;no;4800;yes;no;unknown;no
46;management;divorced;tertiary;no;0;no;yes;unknown;no
54;blue-collar;married;secondary;no;466;no;no;unknown;no
34;technician;married;secondary;no;563;yes;yes;unknown;no
44;technician;married;secondary;no;370;no;yes;unknown;no
32;management;single;tertiary;no;258;yes;no;unknown;no
33;housemaid;single;tertiary;no;1255;no;no;unknown;no
41;management;married;secondary;no;148;no;no;unknown;no
45;blue-collar;married;primary;no;292;yes;no;unknown;no
41;admin.;married;secondary;yes;-120;no;no;unknown;no
49;blue-collar;married;secondary;no;0;no;no;unknown;no
36;technician;single;tertiary;no;268;no;no;unknown;no
45;technician;single;tertiary;no;2087;no;no;unknown;no
48;blue-collar;married;primary;no;-254;no;yes;unknown;no
41;technician;married;secondary;no;593;no;no;unknown;no
56;management;married;tertiary;no;665;no;no;unknown;no
55;admin.;married;tertiary;no;46;no;no;unknown;no
36;self-employed;married;tertiary;no;10;no;no;unknown;no
40;management;single;tertiary;no;185;no;no;unknown;no
30;technician;married;tertiary;no;1;no;no;unknown;no
35;management;divorced;secondary;no;910;no;no;unknown;no
59;housemaid;married;primary;no;418;no;no;unknown;no
46;technician;divorced;secondary;no;117;no;no;unknown;no
38;technician;married;secondary;no;185;no;yes;unknown;no
52;technician;divorced;secondary;no;0;no;no;unknown;no
52;technician;married;secondary;no;0;no;no;unknown;no
45;technician;married;secondary;no;351;yes;no;unknown;no
38;technician;single;secondary;no;50;no;no;unknown;no
40;technician;divorced;secondary;no;841;no;yes;unknown;no
47;blue-collar;married;secondary;no;947;no;yes;unknown;no
48;blue-collar;married;secondary;no;1903;no;no;unknown;no
38;management;married;tertiary;no;46;no;no;unknown;no
60;admin.;married;secondary;no;221;no;no;unknown;no
34;technician;married;secondary;no;0;yes;no;unknown;no
33;technician;married;secondary;no;74;no;no;unknown;no
47;self-employed;married;primary;no;1056;no;no;unknown;no
58;retired;married;primary;no;69;no;no;unknown;no
47;management;single;tertiary;no;124;no;no;unknown;no
34;technician;divorced;secondary;no;347;no;no;unknown;no
32;management;married;tertiary;no;16;no;no;unknown;no
31;technician;single;secondary;no;0;no;no;unknown;no
41;technician;divorced;secondary;no;88;no;no;unknown;no
37;technician;married;secondary;yes;-3;no;no;unknown;no
56;retired;married;secondary;no;4577;no;no;unknown;no
52;services;married;secondary;no;627;no;no;unknown;no
49;self-employed;married;secondary;no;1683;no;no;unknown;no
36;technician;single;secondary;no;35;no;no;unknown;no
32;technician;single;secondary;no;224;no;no;unknown;no
60;technician;single;secondary;no;0;no;no;unknown;no
49;technician;single;secondary;no;114;no;no;unknown;no
35;management;single;tertiary;no;385;yes;no;unknown;no
36;management;single;tertiary;no;26;no;no;unknown;no
36;technician;divorced;secondary;no;861;no;no;unknown;no
33;technician;single;tertiary;no;125;no;no;unknown;no
34;technician;married;secondary;no;1795;yes;no;unknown;no
37;technician;married;secondary;no;449;yes;no;unknown;no
32;management;single;tertiary;no;2233;no;no;unknown;no
30;technician;single;secondary;no;124;no;no;unknown;no
37;technician;married;secondary;no;261;no;no;unknown;no
45;technician;married;secondary;no;183;no;no;unknown;no
52;technician;married;secondary;no;64;no;no;unknown;no
46;technician;married;secondary;no;591;no;no;unknown;no
46;unemployed;married;secondary;no;46;no;no;unknown;no
33;technician;married;secondary;no;23;no;no;unknown;no
39;technician;divorced;secondary;no;0;no;no;unknown;no
49;management;married;tertiary;no;0;no;no;unknown;no
50;admin.;married;tertiary;no;0;no;no;unknown;no
47;admin.;married;tertiary;no;1077;no;no;unknown;no
37;admin.;married;secondary;no;373;no;no;unknown;no
43;technician;single;tertiary;yes;0;no;no;unknown;no
53;unemployed;married;tertiary;no;240;no;no;unknown;no
35;management;single;tertiary;no;0;no;no;unknown;no
37;technician;married;secondary;no;41;no;no;unknown;no
51;blue-collar;married;primary;no;-27;no;no;unknown;no
37;housemaid;married;primary;no;0;no;no;unknown;no
47;admin.;married;secondary;no;84;no;no;unknown;no
